sciName,comName,locName,obsReviewed,obsValid,obsDt,lat,howMany,subId,locationPrivate,lng,speciesCode,locId
Calidris mauri,Western Sandpiper,Yolo Bypass Wildlife Area,False,True,2024-04-18 18:34,38.551789,30,S169252388,False,-121.6208018,wessan,L443535
Calidris mauri,Western Sandpiper,Horsfall Beach,False,True,2024-04-18 18:42,43.4538224,50,S169250739,False,-124.2776012,wessan,L887456
Calidris mauri,Western Sandpiper,Shillapoo Lake,False,True,2024-04-18 17:20,45.6956365,3,S169245258,False,-122.7440187,wessan,L3942996
Calidris mauri,Western Sandpiper,Delta--Brunswick Point,False,True,2024-04-18 12:45,49.06564,3,S169215153,False,-123.15415,wessan,L348443
Calidris mauri,Western Sandpiper,"Sonora 119, Sonora, MX (27.103, -109.97)",False,True,2024-04-18 11:19,27.1034833,,S169193895,True,-109.9699617,wessan,L30740106
Calidris mauri,Western Sandpiper,Humedales de San Blas,False,True,2024-04-18 17:00,21.5448515,1,S169241864,False,-105.2689093,wessan,L4417261
Calidris mauri,Western Sandpiper,Philomath Sewage Ponds (restricted access),False,True,2024-04-19 17:59,44.5185755,40,S169382046,False,-123.3444586,wessan,L493044
Calidris mauri,Western Sandpiper,Shillapoo Lake,False,True,2024-04-19 18:04,45.6956365,2,S169386307,False,-122.7440187,wessan,L3942996
Calidris mauri,Western Sandpiper,Chugach NF--Little Egg Island,True,True,2024-04-19 15:48,60.419535,600,S169389958,False,-146.037176,wessan,L14761530
Calidris mauri,Western Sandpiper,Tsawwassen--Beach Grove Park,False,True,2024-04-19 18:03,49.0347071,6,S169386049,False,-123.0563003,wessan,L367653
Calidris mauri,Western Sandpiper,"Vía sin nombre, Baja California, MX (32.032, -115.203)",False,True,2024-04-19 06:37,32.0315937,3,S169867837,True,-115.2025267,wessan,L20400410
Calidris mauri,Western Sandpiper,Philomath Sewage Ponds--Bellfountain field,False,True,2024-04-20 14:55,44.5236053,60,S169842534,True,-123.3415961,wessan,L1384920
Calidris mauri,Western Sandpiper,Ediz Hook,False,True,2024-04-20 20:20,48.14035,1,S169564395,False,-123.44711,wessan,L190512
Calidris mauri,Western Sandpiper,Cordova--Goose Cove (Pt. Whitshed),True,True,2024-04-20 11:50,60.4598416,90,S169564427,False,-145.9562016,wessan,L5609326
Calidris mauri,Western Sandpiper,Witty's Lagoon Regional Park,False,True,2024-04-20 19:00,48.3863827,16,S169687190,False,-123.5171843,wessan,L269486
Calidris mauri,Western Sandpiper,"Laguna de Atotonilco, Jalisco",False,True,2024-04-20 07:41,20.4069146,6,S169747038,True,-103.6723823,wessan,L13014575
Calidris mauri,Western Sandpiper,Nehalem Sewage Ponds,False,True,2024-04-21 19:00,45.7161882,,S169749364,False,-123.8876724,wessan,L814926
Calidris mauri,Western Sandpiper,"Clallam Bay County Beach, West Access",False,True,2024-04-21 18:40,48.2545756,1,S169744882,True,-124.2680598,wessan,L14680680
Calidris mauri,Western Sandpiper,Gustavus--Forelands,False,True,2024-04-21 15:15,58.4121436,10,S169741384,False,-135.724411,wessan,L781318
Calidris mauri,Western Sandpiper,"North Pacific Ocean, Alberni-Clayoquot Regional District CA-BC (49.2488,-125.8629)",False,True,2024-04-21 19:03,49.248768,30,S169747885,True,-125.862913,wessan,L30852991
Calidris mauri,Western Sandpiper,Paradise Village beach,False,True,2024-04-21 13:57,20.698787,3,S169689749,True,-105.298863,wessan,L21879945
Calidris mauri,Western Sandpiper,Parque de la Cristiania,False,True,2024-04-21 17:50,20.2893297,5,S169740616,False,-103.183701,wessan,L4103423
Calidris mauri,Western Sandpiper,White City Lagoons (Kirtland Rd. Ponds),False,True,2024-04-22 18:51,42.4336881,12,S169887141,False,-122.9128075,wessan,L463228
Calidris mauri,Western Sandpiper,"85th St, Long Beach",False,True,2024-04-22 19:12,46.3634508,50,S169891932,False,-124.0244223,wessan,L1397818
Calidris mauri,Western Sandpiper,Cordova--Goose Cove (Pt. Whitshed),False,True,2024-04-22 06:45,60.4598416,1200,S169892158,False,-145.9562016,wessan,L5609326
Calidris mauri,Western Sandpiper,Cowichan Bay--Dinsdale Farm fields,False,True,2024-04-22 18:01,48.7517287,3,S169890433,False,-123.6552644,wessan,L4000381
Calidris mauri,Western Sandpiper,Terra Peninsular,False,True,2024-04-22 07:32,30.432862,7,S169822266,True,-116.020981,wessan,L30866720
Calidris mauri,Western Sandpiper,"Sonora, MX (31.993, -114.897)",False,True,2024-04-22 09:59,31.9933728,10,S169818709,True,-114.8971027,wessan,L15037866
Calidris mauri,Western Sandpiper,Larson Cove,False,True,2024-04-23 19:46,45.53476,,S170030157,False,-123.89891,wessan,L1477676
Calidris mauri,Western Sandpiper,Edmonds Marsh,False,True,2024-04-23 19:35,47.8085287,2,S170034971,False,-122.3864508,wessan,L374380
Calidris mauri,Western Sandpiper,Mendenhall Wetlands SGR--E of river mouth,False,True,2024-04-23 12:05,58.3495957,1,S170013607,False,-134.5714474,wessan,L516847
Calidris mauri,Western Sandpiper,Ucluelet--Spring Cove mudlfat,False,True,2024-04-23 20:20,48.9279738,26,S170033401,False,-125.5357455,wessan,L12157601
Calidris mauri,Western Sandpiper,Fidel’s Palapas RV Park,False,True,2024-04-23 16:04,30.3705055,14,S170033422,True,-115.8637905,wessan,L30906738
Calidris mauri,Western Sandpiper,Mirador de las Garzas--Laguna Oeste,False,True,2024-04-23 07:43,21.5474358,200,S169949975,False,-105.2610612,wessan,L1317110
Calidris mauri,Western Sandpiper,Bandon SP--Devil's Kitchen,False,True,2024-04-24 18:16,43.0824758,,S170162142,False,-124.4346134,wessan,L1613287
Calidris mauri,Western Sandpiper,Bottle Beach,False,True,2024-04-24 19:14,46.893277,200,S170167778,False,-124.0468136,wessan,L268372
Calidris mauri,Western Sandpiper,Prince of Wales Is.--Klawock Cemetery,False,True,2024-04-24 19:18,55.563887,4,S170173795,True,-133.078842,wessan,L27722773
Calidris mauri,Western Sandpiper,Central Saanich--ȾIKEL (Maber Flats),False,True,2024-04-24 19:17,48.5724686,11,S170653533,False,-123.4305167,wessan,L833055
Calidris mauri,Western Sandpiper,Rio Hardy (RH1-147),False,True,2024-04-24 10:28,32.041902,4,S170255866,True,-115.160327,wessan,L17705441
Calidris mauri,Western Sandpiper,Playa de Golfo de Santa Clara,False,True,2024-04-24 06:03,31.6808025,25,S170069684,False,-114.4950485,wessan,L3480257
Calidris mauri,Western Sandpiper,Mirador de Las Aves,False,True,2024-04-24 15:44,21.5492772,30,S170155996,False,-105.2582932,wessan,L5986235
Calidris mauri,Western Sandpiper,Pillar Point Harbor,False,True,2024-04-25 18:47,37.5033407,15,S170302843,False,-122.4819213,wessan,L242192
Calidris mauri,Western Sandpiper,Del Rey Beach,False,True,2024-04-25 19:08,46.0480643,330,S170305548,False,-123.9319825,wessan,L1247270
Calidris mauri,Western Sandpiper,"26th street, Long Beach",False,True,2024-04-25 19:25,46.3711843,9,S170307551,True,-124.0618443,wessan,L30958640
Calidris mauri,Western Sandpiper,Prince of Wales Is.--Klawock Cemetery,False,True,2024-04-25 19:21,55.563887,3,S170308467,True,-133.078842,wessan,L27722773
Calidris mauri,Western Sandpiper,Cox Bay Beach,False,True,2024-04-25 19:58,49.1038921,8,S170307360,False,-125.8755326,wessan,L3634953
Calidris mauri,Western Sandpiper,"Baja California, MX (32.044, -115.156)",False,True,2024-04-25 06:20,32.0438617,21,S170205944,True,-115.1558743,wessan,L14438420
Calidris mauri,Western Sandpiper,Garibaldi (town),False,True,2024-04-26 22:46,45.5600511,45,S170460452,False,-123.911909,wessan,L16772668
Calidris mauri,Western Sandpiper,"Chautauqua Resort, Long Beach, Washington, US",False,True,2024-04-26 21:30,46.3621141,20,S170460349,True,-124.0590039,wessan,L30989107
Calidris mauri,Western Sandpiper,Blind Slough - south Blind Slough/Olsen's Log Dump,False,True,2024-04-26 09:40,56.5456404,30,S170416557,True,-132.7339594,wessan,L24843286
Calidris mauri,Western Sandpiper,Witty's Lagoon Regional Park,False,True,2024-04-26 19:05,48.3863827,70,S173531951,False,-123.5171843,wessan,L269486
Calidris mauri,Western Sandpiper,Laguna del Indio (LI1-2),False,True,2024-04-26 07:50,31.971237,3,S170360000,True,-114.987701,wessan,L13973616
Calidris mauri,Western Sandpiper,Yaquina River--SW Jetty Way,False,True,2024-04-27 17:39,44.6158891,17,S170648954,False,-124.0618658,wessan,L491609
Calidris mauri,Western Sandpiper,Elk River estuary,False,True,2024-04-27 19:25,46.8640644,1000,S170649128,False,-124.0615654,wessan,L1302251
Calidris mauri,Western Sandpiper,Homer Spit,False,True,2024-04-27 18:30,59.6130805,1,S170891734,False,-151.4467049,wessan,L292324
Calidris mauri,Western Sandpiper,Clover Point,False,True,2024-04-27 19:15,48.4035536,5,S170657064,False,-123.3491535,wessan,L268086
Calidris mauri,Western Sandpiper,Nehalem Bay SP--Boat Ramp,False,True,2024-04-28 18:50,45.68955,100,S170887776,False,-123.93382,wessan,L1592822
Calidris mauri,Western Sandpiper,Long Beach,False,True,2024-04-28 20:39,46.361586,20,S173262596,True,-124.064001,wessan,L31523153
Calidris mauri,Western Sandpiper,Homer Spit--Mariner Park Lagoon,False,True,2024-04-28 18:30,59.6361267,5,S170890490,False,-151.5040398,wessan,L1128814
Calidris mauri,Western Sandpiper,Clover Point,False,True,2024-04-28 19:19,48.4035536,5,S171431789,False,-123.3491535,wessan,L268086
Calidris mauri,Western Sandpiper,Nehalem Bay SP--Boat Ramp,False,True,2024-04-29 18:35,45.68955,100,S171072071,False,-123.93382,wessan,L1592822
Calidris mauri,Western Sandpiper,Bottle Beach,False,True,2024-04-29 16:24,46.89328,4,S171057505,True,-124.04681,wessan,L2341505
Calidris mauri,Western Sandpiper,Seward--Airport Mudflats,False,True,2024-04-29 18:08,60.1253055,40,S171069831,False,-149.4220018,wessan,L586881
Calidris mauri,Western Sandpiper,"Tofino--mudflats behind Hotel Zed (formerly Jamie's Rainforest Inn, pre-2019)",False,True,2024-04-29 19:11,49.1222557,600,S171067340,False,-125.8866112,wessan,L4107381
Calidris mauri,Western Sandpiper,Hatfield Lake,False,True,2024-04-30 19:10,44.1232081,1,S171248045,False,-121.198554,wessan,L447435
Calidris mauri,Western Sandpiper,Cape Disappointment SP--Waikiki Beach,False,True,2024-04-30 19:00,46.2817492,,S171371592,False,-124.0585827,wessan,L11966111
Calidris mauri,Western Sandpiper,Cordova--Hartney Bay,False,True,2024-04-30 21:39,60.4983201,800,S171362124,False,-145.868013,wessan,L210903
Calidris mauri,Western Sandpiper,"500 Osprey Lane, Tofino, British Columbia, CA (49.124, -125.902)",False,True,2024-04-30 18:39,49.124035,20,S171241483,True,-125.9016514,wessan,L23986448
Calidris mauri,Western Sandpiper,La Lagunita El Ciprés,False,True,2024-04-30 08:50,31.816366,1,S171187155,False,-116.606521,wessan,L371159
Calidris mauri,Western Sandpiper,Wireless Rd.,False,True,2024-05-01 17:54,46.1602748,15,S171432786,False,-123.8265181,wessan,L1296120
Calidris mauri,Western Sandpiper,Johns River Wildlife Area,False,True,2024-05-01 18:41,46.8987505,2,S171431747,False,-123.9914737,wessan,L257968
Calidris mauri,Western Sandpiper,Cordova--Hartney Bay,False,True,2024-05-01 22:04,60.4983201,,S178128094,False,-145.868013,wessan,L210903
Calidris mauri,Western Sandpiper,"CA-BC-Pacific Rim National Park Reserve (49.0578,-125.7230)",False,True,2024-05-01 18:30,49.057774,110,S171439294,True,-125.72302,wessan,L9598141
Calidris mauri,Western Sandpiper,La Lagunita El Ciprés,False,True,2024-05-01 17:23,31.816366,2,S171433009,False,-116.606521,wessan,L371159
Calidris mauri,Western Sandpiper,Estero La Escopama,False,True,2024-05-01 08:35,23.3320984,1,S171368281,False,-106.4811743,wessan,L675670
Calidris mauri,Western Sandpiper,"N. Camp Rilea, Clatsop Beaches",False,True,2024-05-02 19:35,46.1404859,500,S171617038,True,-123.961055,wessan,L24886172
Calidris mauri,Western Sandpiper,Dave Mackie County Park,False,True,2024-05-02 20:14,47.9389887,,S171617472,False,-122.4436569,wessan,L4449896
Calidris mauri,Western Sandpiper,Chugach NF--Egg Islands,False,True,2024-05-02 20:29,60.3834536,200,S171619738,False,-145.8844042,wessan,L7213138
Calidris mauri,Western Sandpiper,Fortune Cove,False,True,2024-05-02 20:20,48.9494146,2,S171621970,True,-125.5666777,wessan,L14905577
Calidris mauri,Western Sandpiper,Laguna de Atotonilco,False,True,2024-05-02 15:21,20.3800325,1,S171620317,False,-103.6515856,wessan,L1169285
Calidris mauri,Western Sandpiper,White City Lagoons (Kirtland Rd. Ponds),False,True,2024-05-03 19:41,42.4336881,25,S172073845,False,-122.9128075,wessan,L463228
Calidris mauri,Western Sandpiper,Skagit Wildlife Area--Fir Island Farm Reserve (Hayton Reserve),False,True,2024-05-03 18:34,48.3356338,,S171804333,False,-122.4131659,wessan,L469546
Calidris mauri,Western Sandpiper,Cordova--Hartney Bay,False,True,2024-05-03 22:57,60.4983201,5,S172914775,False,-145.868013,wessan,L210903
Calidris mauri,Western Sandpiper,Tofino--tinwis (formerly MacKenzie Beach),False,True,2024-05-03 20:03,49.1312399,16,S171813981,False,-125.9034491,wessan,L1164276
Calidris mauri,Western Sandpiper,Sunset beach to del Rey,False,True,2024-05-04 18:56,46.114354,400,S172064309,True,-123.94954,wessan,L25844071
Calidris mauri,Western Sandpiper,Point Hudson,False,True,2024-05-04 19:44,48.117861,26,S172068882,False,-122.7494931,wessan,L608334
Calidris mauri,Western Sandpiper,Seward--Airport Mudflats,False,True,2024-05-04 20:53,60.1253055,9,S172082103,False,-149.4220018,wessan,L586881
Calidris mauri,Western Sandpiper,Tofino--tinwis (formerly MacKenzie Beach),False,True,2024-05-04 20:43,49.1312399,26,S172073184,False,-125.9034491,wessan,L1164276
Calidris mauri,Western Sandpiper,Marsh Lake--M'Clintock Bay,True,True,2024-05-04 15:54,60.5453707,1,S172321300,False,-134.4977961,wessan,L767519
Calidris mauri,Western Sandpiper,Camino a Chacalilla,False,True,2024-05-04 15:21,21.6040411,1,S172063657,False,-105.3016269,wessan,L2490894
Calidris mauri,Western Sandpiper,White City Lagoons (Kirtland Rd. Ponds),False,True,2024-05-05 18:03,42.4336881,,S172333715,False,-122.9128075,wessan,L463228
Calidris mauri,Western Sandpiper,Neah Bay--town and bay only,False,True,2024-05-05 18:51,48.3666101,60,S172325318,False,-124.6215677,wessan,L6517534
Calidris mauri,Western Sandpiper,Cordova--Hartney Bay,False,True,2024-05-05 23:17,60.4983201,,S172339970,False,-145.868013,wessan,L210903
Calidris mauri,Western Sandpiper,Tofino--tinwis (formerly MacKenzie Beach),False,True,2024-05-05 20:40,49.1312399,60,S172398543,False,-125.9034491,wessan,L1164276
Calidris mauri,Western Sandpiper,Marsh Lake--M'Clintock Bay,True,True,2024-05-05 14:30,60.5453707,1,S172321295,False,-134.4977961,wessan,L767519
Calidris mauri,Western Sandpiper,La Lagunita El Ciprés,False,True,2024-05-05 16:48,31.816366,1,S172318389,False,-116.606521,wessan,L371159
Calidris mauri,Western Sandpiper,SN Humedal Río Maipo--Desembocadura,True,True,2024-05-05 15:40,-33.6198013,1,S172335807,False,-71.6275442,wessan,L504553
Calidris mauri,Western Sandpiper,Lincoln City--NW 15th St. beach access,False,True,2024-05-06 17:30,44.975803,40,S172536063,False,-124.017605,wessan,L8523232
Calidris mauri,Western Sandpiper,Cranberry Approach,False,True,2024-05-06 20:17,46.392433,8,S172539732,True,-124.063013,wessan,L31381359
Calidris mauri,Western Sandpiper,Seward--Airport Mudflats,False,True,2024-05-06 20:35,60.1253055,140,S172548258,False,-149.4220018,wessan,L586881
Calidris mauri,Western Sandpiper,Tofino--tinwis (formerly MacKenzie Beach),False,True,2024-05-06 19:51,49.1312399,3,S172542055,False,-125.9034491,wessan,L1164276
Calidris mauri,Western Sandpiper,Tolovana Beach SP,False,True,2024-05-07 18:51,45.8727835,6,S172730959,False,-123.960886,wessan,L2975337
Calidris mauri,Western Sandpiper,Deer Lagoon,False,True,2024-05-07 18:15,47.9938851,10,S172735390,False,-122.4926662,wessan,L517778
Calidris mauri,Western Sandpiper,"811 Ocean Drive Loop, Homer, AK",False,True,2024-05-07 21:20,59.6346542,20,S172741405,True,-151.5233798,wessan,L3962530
Calidris mauri,Western Sandpiper,Tofino airport (restricted access),False,True,2024-05-07 19:36,49.0796846,6,S172878235,False,-125.7773177,wessan,L481331
Calidris mauri,Western Sandpiper,Township Rd.,False,True,2024-05-08 19:33,42.0385842,5,S173106789,False,-121.769886,wessan,L1095592
Calidris mauri,Western Sandpiper,False Bay,False,True,2024-05-08 20:00,48.4906721,150,S172933805,False,-123.0664444,wessan,L618335
Calidris mauri,Western Sandpiper,Smuggler's Cove,False,True,2024-05-08 18:05,55.0752048,95,S172926318,False,-131.5979296,wessan,L29997702
Calidris mauri,Western Sandpiper,Port Renfrew--Snuggery Cove,False,True,2024-05-08 19:13,48.5525732,11,S172929680,False,-124.4219704,wessan,L4848057
Calidris mauri,Western Sandpiper,Rio Ameca - Desembocadura (Nayarit),False,True,2024-05-08 16:29,20.674521,6,S172999514,True,-105.286729,wessan,L24643881
Calidris mauri,Western Sandpiper,Ona Beach SP,False,True,2024-05-09 20:15,44.5213563,45,S173137068,False,-124.0740108,wessan,L798371
Calidris mauri,Western Sandpiper,Neah Bay--town and bay only,False,True,2024-05-09 16:58,48.3666101,10,S173137652,False,-124.6215677,wessan,L6517534
Calidris mauri,Western Sandpiper,Kenai--Tarbox Wildlife Viewing Platform,False,True,2024-05-09 20:45,60.5420341,700,S173149991,False,-151.2194681,wessan,L937659
Calidris mauri,Western Sandpiper,Ucluelet--Park Lane park,False,True,2024-05-09 19:14,48.9440525,7,S173135718,False,-125.5478223,wessan,L4662804
Calidris mauri,Western Sandpiper,Summer Lake Wildlife Area,False,True,2024-05-10 19:20,42.950819,6,S173379555,False,-120.7639503,wessan,L444656
Calidris mauri,Western Sandpiper,M Street Marsh/Emerald Downs,False,True,2024-05-10 20:16,47.3284365,4,S173360786,False,-122.2431564,wessan,L257950
Calidris mauri,Western Sandpiper,Homer Spit--Mud Bay,False,True,2024-05-10 20:48,59.635823,200,S175717602,False,-151.4965296,wessan,L251458
Calidris mauri,Western Sandpiper,Sandown Centre (Former Sandown Racetrack property),False,True,2024-05-10 19:21,48.6598452,1,S173357396,False,-123.4245944,wessan,L3529754
Calidris mauri,Western Sandpiper,Tagish--Tagish Narrows,True,True,2024-05-10 11:30,60.3158133,1,S174815111,False,-134.265976,wessan,L767520
Calidris mauri,Western Sandpiper,"811 Ocean Drive Loop, Homer, AK",False,True,2024-05-11 21:37,59.6346542,5,S173820725,True,-151.5233798,wessan,L3962530
Calidris mauri,Western Sandpiper,Osoyoos lake lions park,False,True,2024-05-11 20:15,49.0384869,1,S173811917,True,-119.4650316,wessan,L30543141
Calidris mauri,Western Sandpiper,Nares Lake--west (Grayling Bay),True,True,2024-05-11 18:56,60.1698734,1,S173804253,False,-134.6978416,wessan,L3167443
Calidris mauri,Western Sandpiper,Bahía del Tóbari,False,True,2024-05-11 10:34,27.0939749,,S173687497,False,-109.9786377,wessan,L822560
Calidris mauri,Western Sandpiper,Presa La Vega--Desembocadura del Río El Tajo,True,True,2024-05-11 16:10,20.6692476,1,S173786914,False,-103.8713551,wessan,L1965399
Calidris mauri,Western Sandpiper,Millicoma Marsh,False,True,2024-05-12 19:17,43.3682768,6,S174159452,False,-124.1908908,wessan,L743272
Calidris mauri,Western Sandpiper,Ridgefield NWR--River 'S' Unit,False,True,2024-05-12 17:47,45.7990694,6,S174165483,False,-122.7490082,wessan,L592967
Calidris mauri,Western Sandpiper,Homer Spit--Mud Bay,False,True,2024-05-12 20:20,59.635823,30,S174172674,False,-151.4965296,wessan,L251458
Calidris mauri,Western Sandpiper,Pacific Rim National Park--Green Point Campground,False,True,2024-05-12 19:52,49.0573209,10,S174158970,False,-125.72237,wessan,L1666288
Calidris mauri,Western Sandpiper,Lewes Marsh,True,True,2024-05-12 14:40,60.5630164,1,S185000293,False,-134.642601,wessan,L850345
Calidris mauri,Western Sandpiper,Laguna Las Garzas-Chahuin,False,True,2024-05-12 11:45,22.4409871,15,S174269509,False,-105.5952644,wessan,L809514
Calidris mauri,Western Sandpiper,"Seaside Beach, Seaside, Oregon, US",False,True,2024-05-13 20:38,46.0023758,2,S174396956,True,-123.9304564,wessan,L22539390
Calidris mauri,Western Sandpiper,Ridgefield NWR--River 'S' Unit,False,True,2024-05-13 18:42,45.7990694,1,S174400810,False,-122.7490082,wessan,L592967
Calidris mauri,Western Sandpiper,Odiak Campground,False,True,2024-05-13 20:52,60.537329,110,S174398424,True,-145.767747,wessan,L31751749
Calidris mauri,Western Sandpiper,Central Saanich--ȾIKEL (Maber Flats),False,True,2024-05-13 18:35,48.5724686,4,S174399338,False,-123.4305167,wessan,L833055
Calidris mauri,Western Sandpiper,Tagish--Tagish Narrows,True,True,2024-05-13 08:35,60.3158133,6,S174814986,False,-134.265976,wessan,L767520
Calidris mauri,Western Sandpiper,Estero Mendias,False,True,2024-05-13 16:53,23.6670033,7,S174385496,True,-106.7975167,wessan,L19579578
Calidris mauri,Western Sandpiper,Mark Hatfield Marine Science Center and Estuary Trail,False,True,2024-05-14 18:10,44.6231604,32,S174597994,False,-124.0434766,wessan,L613298
Calidris mauri,Western Sandpiper,Bottle Beach,False,True,2024-05-14 17:13,46.893277,150,S174605981,False,-124.0468136,wessan,L268372
Calidris mauri,Western Sandpiper,Homer Spit--Mud Bay,False,True,2024-05-14 21:34,59.635823,300,S175451546,False,-151.4965296,wessan,L251458
Calidris mauri,Western Sandpiper,Iona Island (General),False,True,2024-05-14 18:23,49.2213299,1,S174608703,False,-123.2110997,wessan,L261851
Calidris mauri,Western Sandpiper,Marsh Lake--M'Clintock Bay,True,True,2024-05-14 17:00,60.5453707,1,S174814884,False,-134.4977961,wessan,L767519
Calidris mauri,Western Sandpiper,Nehalem Bay SP,False,True,2024-05-15 18:50,45.6883197,20,S174806591,False,-123.9372826,wessan,L823794
Calidris mauri,Western Sandpiper,Westport Jetty,False,True,2024-05-15 19:55,46.904704,400,S174804958,False,-124.1343063,wessan,L267466
Calidris mauri,Western Sandpiper,Homer Spit--Mud Bay,False,True,2024-05-15 21:27,59.635823,300,S175451836,False,-151.4965296,wessan,L251458
Calidris mauri,Western Sandpiper,"Tofino, Jensen's Bay",False,True,2024-05-15 19:30,49.1175908,700,S174801692,True,-125.8814335,wessan,L473166
Calidris mauri,Western Sandpiper,Sunset beach to del Rey,False,True,2024-05-16 19:29,46.114354,40,S174997743,True,-123.94954,wessan,L25844071
Calidris mauri,Western Sandpiper,Grayland Beach State Park,False,True,2024-05-16 20:22,46.7880721,15,S176230038,False,-124.0941381,wessan,L682593
Calidris mauri,Western Sandpiper,Anchor River SRA,False,True,2024-05-16 18:15,59.7739031,1,S175004393,False,-151.8658974,wessan,L15873803
Calidris mauri,Western Sandpiper,Courtenay airpark,False,True,2024-05-16 20:01,49.6800671,30,S175001269,False,-124.9791918,wessan,L341420
Calidris mauri,Western Sandpiper,Fort Stevens SP--Parking Area D,False,True,2024-05-17 18:30,46.2265811,200,S175220426,False,-123.9901543,wessan,L1303189
Calidris mauri,Western Sandpiper,Westport Jetty,False,True,2024-05-17 20:06,46.904704,40,S175220912,False,-124.1343063,wessan,L267466
Calidris mauri,Western Sandpiper,Tanana Lakes Recreation Area,True,True,2024-05-17 22:32,64.7966492,1,S175237665,False,-147.7180481,wessan,L526888
Calidris mauri,Western Sandpiper,Oyster Bay,False,True,2024-05-17 18:49,49.8969566,3,S175214523,False,-125.1516151,wessan,L600669
Calidris mauri,Western Sandpiper,Lewes Marsh—East,True,True,2024-05-17 14:25,60.5563698,1,S176017756,True,-134.6151845,wessan,L14920226
Calidris mauri,Western Sandpiper,Fort Stevens SP--South Jetty/Parking Area C,False,True,2024-05-18 19:57,46.2286726,1,S175501639,False,-124.0217721,wessan,L887381
Calidris mauri,Western Sandpiper,"2964 Kindred Ave, Tokeland US-WA 46.70853, -123.98387",False,True,2024-05-18 19:05,46.708529,10,S175492958,True,-123.983868,wessan,L31975748
Calidris mauri,Western Sandpiper,Nome--Dry Creek Wetlands,False,True,2024-05-18 21:21,64.502299,5,S176300027,False,-165.4165833,wessan,L3674065
Calidris mauri,Western Sandpiper,Iona Island (General),False,True,2024-05-18 19:03,49.2213299,15,S175498521,False,-123.2110997,wessan,L261851
Calidris mauri,Western Sandpiper,Lewes Marsh,True,True,2024-05-18 09:30,60.5630164,2,S175406638,False,-134.642601,wessan,L850345
Calidris mauri,Western Sandpiper,Sunset beach to del Rey,False,True,2024-05-19 19:46,46.114354,4,S175816771,True,-123.94954,wessan,L25844071
Calidris mauri,Western Sandpiper,Ilwaco--Marina,False,True,2024-05-19 15:54,46.3047558,8,S175929775,False,-124.0352205,wessan,L1396128
Calidris mauri,Western Sandpiper,Homer--Bishops Beach,False,True,2024-05-19 19:02,59.637564,8,S175817178,False,-151.540142,wessan,L14927991
Calidris mauri,Western Sandpiper,"Tofino--mudflats behind Hotel Zed (formerly Jamie's Rainforest Inn, pre-2019)",False,True,2024-05-19 19:31,49.1222557,60,S175824642,False,-125.8866112,wessan,L4107381
Calidris mauri,Western Sandpiper,Burwash Landing—beach near,True,True,2024-05-19 22:25,61.366592,2,S176429445,True,-138.994088,wessan,L20231598
Calidris mauri,Western Sandpiper,Fort Stevens SP--Parking Area D,False,True,2024-05-20 15:41,46.2265811,300,S176064235,False,-123.9901543,wessan,L1303189
Calidris mauri,Western Sandpiper,Ocean Shores -- Sand Dune Ave.,False,True,2024-05-20 19:22,46.992753,75,S176073681,False,-124.1662145,wessan,L757329
Calidris mauri,Western Sandpiper,Homer Spit--Louie's Lagoon,False,True,2024-05-20 20:25,59.6230381,25,S176084375,False,-151.4634633,wessan,L4638167
Calidris mauri,Western Sandpiper,Delta—Brunswick Point (34th St Entrance),False,True,2024-05-20 19:55,49.0538375,8,S176079333,False,-123.1305235,wessan,L4472909
Calidris mauri,Western Sandpiper,Haines Junction--sewage ponds,True,True,2024-05-20 17:46,60.7661326,1,S176432753,False,-137.53228,wessan,L3161365
Calidris mauri,Western Sandpiper,Fort Stevens SP--Parking Area D,False,True,2024-05-21 16:56,46.2265811,3,S176266823,False,-123.9901543,wessan,L1303189
Calidris mauri,Western Sandpiper,"Helen's Pond, Dungeness",False,True,2024-05-21 14:17,48.1496,16,S176233942,False,-123.118,wessan,L3809656
Calidris mauri,Western Sandpiper,Bethel--Lomack Beach,False,True,2024-05-21 19:52,60.7911941,7,S176286518,False,-161.7585498,wessan,L14931291
Calidris mauri,Western Sandpiper,Iona Island (General),False,True,2024-05-21 19:51,49.2213299,5,S176285708,False,-123.2110997,wessan,L261851
Calidris mauri,Western Sandpiper,Lake Laberge--South Shore,True,True,2024-05-21 19:07,60.9733487,7,S180796870,False,-135.1064215,wessan,L1031805
Calidris mauri,Western Sandpiper,Fort Stevens SP--Social Security Beach,False,True,2024-05-22 14:07,46.2373632,1,S176422588,False,-124.0056326,wessan,L31958502
Calidris mauri,Western Sandpiper,"Helen's Pond, Dungeness",False,True,2024-05-22 19:30,48.1496,13,S207407713,False,-123.118,wessan,L3809656
Calidris mauri,Western Sandpiper,Safety Sound Br to Bonanza Channel Br,False,True,2024-05-22 22:45,64.4826612,2,S176611460,True,-164.6921859,wessan,L9657093
Calidris mauri,Western Sandpiper,Iona Island Inner Ponds (NOW CLOSED TO PUBLIC),False,True,2024-05-22 20:55,49.2188889,3,S176476911,False,-123.2055556,wessan,L339172
Calidris mauri,Western Sandpiper,Lake Laberge--South Shore,True,True,2024-05-22 19:26,60.9733487,2,S180686656,False,-135.1064215,wessan,L1031805
